"activity_subset","percentile","value","strategy","strategyLabel","strategyGroup","strategyType"
NA,0.67,24.0295378813964,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.68,24.7070543366998,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.69,25.3744949723523,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.7,25.9982779841913,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.71,26.6041000885204,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.72,27.2283214148918,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.73,27.8345563945522,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.74,28.4566051082016,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.75,29.0593835055979,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.76,29.6473162276163,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.77,30.2709191161681,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.78,30.8973834457273,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.79,31.5114530686371,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.8,32.1498815724518,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.81,32.7933855339234,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.82,33.465314613635,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.83,34.1429888060437,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.84,34.8521928339177,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.85,35.6083199937815,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.86,36.3656639026502,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.87,37.1487274242812,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.88,37.9890313169415,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.89,38.8522775672485,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.9,39.8424202316419,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.91,40.9229214969096,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.92,42.1751172169094,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
NA,0.93,43.6072511612693,"alcohol_partially_attributable-chronic","Alcohol related admissions (chronic conditions - partially attributable)","Hospital activity amenable to public health interventions","inpatient admission avoidance"
