email,expertLabel,timestamp,which_phase,strategy,strategyLabel,strategyType,strategyGroup,exclude,range,lo,hi,comments_lo,comments_hi
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T14:05:24Z,2,low_cost_discharged-child_ambulance,Low cost discharged attendances (child ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,11,5,16,"Lack of Alternative option for service user 
Overly complicated pathways solutions for service providers and limited awareness 
Financial model does not incentivise out of hospital service and any investment has long returns ",
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T10:54:09Z,2,ambulatory_emergency_care_very_high,Ambulatory emergency care (very high potential),length of stay reduction,Emergency department and acute medicine activity,0,12,51,63,"Acuity and complexity of patients. Demand levels increasing.
Lack of human resource ","Use of technology 
integrated working "
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T10:56:30Z,2,bads_outpatients_or_daycase,Elective surgery - recommended mainly outpatient procedure or day case,length of stay reduction,Planned surgical activity (adult),0,12,10,22,"patient choice 
patient complexity ",
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T10:59:03Z,2,enhanced_recovery_prostate,Enhanced recovery (prostate surgery),length of stay reduction,Planned surgical activity (adult),0,12,7,19,"open procedure 
achievement  of effective recovery 
post operative infection ",
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T11:00:42Z,2,evidence_based_interventions_vasuclar_varicose_veins,Interventions with limited evidence - Vascular,inpatient admission avoidance,Planned surgical activity (adult),0,12,23,35,Criteria for referral reduction is clear and achieved ,
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T11:01:01Z,2,excess_beddays_emergency,Excess beds days (emergency admissions),length of stay reduction,Hospital activity ameanable to primary care and community interventions,0,12,13,25,"Patient acuity and complexity 
lack of access to support/support services 
aging population 
",
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T14:07:25Z,2,tele_conversion-child_non-surgical,Telephone appointments (child surgical),outpatient delivery mode,Planned paediatric activity,0,13,9,22,Increased risk aversion in children's virtual health care management and difficult virtually to assess if a child is in harm ,This service could improve if improved digital technology was in place and electronic patient records to enable robust decision making.
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T10:53:00Z,2,ambulatory_emergency_care_low,Ambulatory emergency care (low potential),length of stay reduction,Emergency department and acute medicine activity,0,14,4,18,"Acuity and complexity of patients. Demand levels increasing.
Lack of human resource ","Use of technology 
integrated working "
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T14:04:15Z,2,frequent_attender-adult_walk-in,Frequent attenders (adult walk-in),A&E attendance avoidance,Emergency department and acute medicine activity,0,14,5,19,Current investment in UTC and not acute solution ,Improved access to alternative supporting structures other than A&E to meet patient needs 
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T14:04:25Z,2,frequent_attender-child_walk-in,Frequent attenders (child walk-in),A&E attendance avoidance,Emergency department and acute medicine activity,0,14,4,18,Current investment in UTC and not acute solution ,Improved access to alternative supporting structures other than A&E to meet patient needs 
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T14:05:20Z,2,low_cost_discharged-adult_walk-in,Low cost discharged attendances (adult walk-in),A&E attendance avoidance,Emergency department and acute medicine activity,0,14,11,25,"Lack of Alternative option for service user 
Overly complicated pathways solutions for service providers and limited awareness 
Financial model does not incentivise out of hospital service and any investment has long returns 
Better GP access and nurse practitioners ",
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T10:52:52Z,2,ambulatory_emergency_care_high,Ambulatory emergency care (high potential),length of stay reduction,Emergency department and acute medicine activity,0,15,19,34,"Acuity and complexity of patients. Demand levels increasing.
Lack of human resource ","Use of technology 
integrated working "
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T11:01:10Z,2,followup_reduction-adult_non-surgical,Follow-up attendances (adult surgical),outpatient attendance avoidance,Planned surgical activity (adult),0,15,9,24,A good deal of work has been implemented in reducing this scenario and bringing areas in line with national performance.  The only improvement that could increase this would be by stopping a routine follow up and just offering a patient initiated option instead ,
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T14:04:21Z,2,frequent_attender-child_ambulance,Frequent attenders (child ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,15,5,20,Current investment in UTC and not acute solution ,Improved access to alternative supporting structures other than A&E to meet patient needs 
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T14:05:16Z,2,low_cost_discharged-adult_ambulance,Low cost discharged attendances (adult ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,15,28,43,"Lack of Alternative option for service user 
Overly complicated pathways solutions for service providers and limited awareness 
Financial model does not incentivise out of hospital service and any investment has long returns ",Implementation of the above 
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T10:58:20Z,2,enhanced_recovery_breast,Enhanced recovery (breast surgery),length of stay reduction,Planned surgical activity (adult),0,17,12,29,"Post op complication
Pecked at advanced treatment  
",
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T14:06:30Z,2,preop_los,Elective spells with overnight stay before surgery,length of stay reduction,Planned surgical activity (adult),0,17,29,46,"complex patients 
waiting list deterioration ",
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T10:54:21Z,2,bads_daycase,Elective surgery - recommended mainly day case,length of stay reduction,Planned surgical activity (adult),0,18,20,38,"co-morbidity increasing 
availability of human resources 
appropriate environments 
post operative home support ","New build environments 
improved pathways 
"
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T10:58:46Z,2,enhanced_recovery_knee,Enhanced recovery (knee surgery),length of stay reduction,Planned surgical activity (adult),0,18,7,25,"aging population 
comorbidity of patient 
delays in elective procedure reducing the health of patient ","Improved pre and post operative management
improved interoperative anaesthetic management
using HVLC supercentres   "
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T10:53:59Z,2,ambulatory_emergency_care_moderate,Ambulatory emergency care (moderate potential),length of stay reduction,Emergency department and acute medicine activity,0,20,28,48,"Acuity and complexity of patients. Demand levels increasing.
Lack of human resource ","Use of technology 
integrated working "
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T14:06:59Z,2,smoking,Smoking related admissions,inpatient admission avoidance,Hospital activity amenable to public health interventions,0,20,10,30,"Cultural change in tobacco smoking 
Government stamp down on smoking accessibility
drive to switch to vaping  ","Increased cost to purchase 
Generational shift in tobacco smoking "
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T10:58:15Z,2,enhanced_recovery_bladder,Enhanced recovery (bladder surgery),length of stay reduction,Planned surgical activity (adult),0,21,20,41,"Aging population 
Waiting times effecting criteria of patient on admission ","Technological advances 
new screening programs 
pre and post management
patient education 
 "
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T10:59:31Z,2,evidence_based_interventions_ent,Interventions with limited evidence - ENT,inpatient admission avoidance,Planned surgical activity (adult),0,21,20,41,Improved day surgery access for those that currently do not meet criteria ,"Patient access to self management solution 
AQP providers 
"
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T10:54:46Z,2,bads_outpatients,Elective surgery - recommended mainly outpatient procedure,length of stay reduction,Planned surgical activity (adult),0,22,14,36,"patient choice 
patient complexity 
",
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T10:56:36Z,2,cancelled_operations,Cancelled operations,inpatient admission avoidance,Planned surgical activity (adult),0,22,20,42,"Confidence in reinforcement of rules 
Resources available to manage pathway 
No negative incentive to  cancel ","Patient education 
Improved pre operative pathway management 
Cold site operating 
Improved waiting times "
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T10:58:26Z,2,enhanced_recovery_colectomy,Enhanced recovery (colectomy),length of stay reduction,Planned surgical activity (adult),0,24,7,31,"Patient comorbidities
Delay in diagnosis and treatment 
 ","New screening programmes
Improved CDC access
improved 1 stop shops 
Public awareness
Less invasive procedures "
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T14:04:42Z,2,left_before_treatment-adult_ambulance,Patients who leave before being seen (adult ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,24,19,43,"Poor education in inappropriate usage of A&E Services
Limited options for alternative health solution from GP access
 
",
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T14:07:09Z,2,tele_conversion-adult_non-surgical,Telephone appointments (adult surgical),outpatient delivery mode,Planned surgical activity (adult),0,24,6,30,,This service could improve if improved digital technology was in place and electronic patient records to enable robust decision making.
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T14:04:11Z,2,frequent_attender-adult_ambulance,Frequent attenders (adult ambulance conveyed),A&E attendance avoidance,Emergency department and acute medicine activity,0,28,10,38,Current investment in UTC and not acute solution ,"Improved access to alternative supporting structures other than A&E to meet patient needs 
"
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T10:58:32Z,2,enhanced_recovery_hip,Enhanced recovery (hip surgery),length of stay reduction,Planned surgical activity (adult),0,29,18,47,"aging population 
deuteration  of patient on the waiting list 
","improved pre and post operative management and support 
improved intraoperative anaesthetic management 
"
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T14:07:13Z,2,tele_conversion-adult_surgical,Telephone appointments (adult non-surgical),outpatient delivery mode,Planned medical activity (adult),0,31,10,41,,This service could improve if improved digital technology was in place and electronic patient records to enable robust decision making.
bqlTtP9X1ZXk13whekpynZbbxa3DWFnWHwI6otmgozU=,e02,2023-10-26T14:04:53Z,2,left_before_treatment-adult_walk-in,Patients who leave before being seen (adult walk-in),A&E attendance avoidance,Emergency department and acute medicine activity,0,34,46,80,,"Consultant based triage and alternative solutions for attendee i.e. fast tracked GP appointment, access to alternative diagnostic hub or urgent treatment centre "
ci8AND5Ftfsv8ym7u9/5sUpEcTrhyE1osbJgc4n0VPY=,e15,2023-11-01T13:10:44Z,2,followup_reduction-child_non-surgical,Follow-up attendances (child surgical),outpatient attendance avoidance,Planned paediatric activity,0,30,20,50,"Standardisation of FU for long term conditions with mandated review linked to income - e.g. diabetes Best Practise tariff.
Low experience workforce - through changes in post grad medical training or  over-reliance on AHPs.
Cultural shift to be more risk averse ","Clear criteria for FU to facilitate a move from NP/FU ratios to a patient centred approach.
Increased capacity for PIFU and NP slots for re-referrals when indicated.
Development of primary care clinicians with paed expertise to manage ongoing care - e.g. specialist nurses, HCP or GP working in community hubs
IT infrastructure- Appropriate video consultation facilities, upload facilities for images and or videos from families and carers, EPR that can integrate into patient record. Job planned time for clinicians to review submitted information
"
ci8AND5Ftfsv8ym7u9/5sUpEcTrhyE1osbJgc4n0VPY=,e15,2023-11-01T13:10:46Z,2,followup_reduction-child_surgical,Follow-up attendances (child non-surgical),outpatient attendance avoidance,Planned paediatric activity,0,30,20,50,"Low experience of workforce - through changes in post grad medical training or  over-reliance on AHPs
Cultural shift to be more risk averse 
","Adopting PIFU as default FU after interventions which are curative - hernia, T&A, etc. This needs a cultural shift. 
IT infrastructure- Appropriate video consultation facilities, upload facilities for images and or videos from families and carers, EPR that can integrate into patient record. Job planned time for clinicians to review submitted information
Clear criteria for review shared with referrers and family/carers
"
ci8AND5Ftfsv8ym7u9/5sUpEcTrhyE1osbJgc4n0VPY=,e15,2023-11-01T13:10:50Z,2,tele_conversion-child_non-surgical,Telephone appointments (child surgical),outpatient delivery mode,Planned paediatric activity,0,35,25,60,"Challenges with IT infrastructure and internet access including for CYP and families.
Poor quality referrals with insufficient information including lack of clinical examination
Workforce without sufficient skill in CYP history and examination
","Embedding skills in remote consultation into undergraduate and postgraduate education
Advances in remote monitoring including wearable technology  or development in community diagnostic hubs where basic investigation ( e.g. spirometry) can be undertaken with later remote consultation.
Sharing information about carbon footprint and real world costs to families from face to face consultations
Empowering voice from CYP and families to determine what works for them 
Clear referral standards and enhanced quality of clinical information from referrers - this will need ongoing education and resources to referrers. 
"
ci8AND5Ftfsv8ym7u9/5sUpEcTrhyE1osbJgc4n0VPY=,e15,2023-11-01T13:10:40Z,2,consultant_to_consultant_referrals-child_surgical,Consultant to consultant referrals (child non-surgical),outpatient attendance avoidance,Planned paediatric activity,0,40,20,60,"Parent/carer demand to be seen by specialist
Increased specialisation of workforce away from holistic general paediatrics to subspecialty models. Over dependence on non-medical AHP with focused sphere of knowledge","Clear referral standards and enhanced quality of clinical information from referrers - this will need ongoing education and resources to referrers. -
Development of and direct referrals to specialist AHP roles where more appropriate"
